General Style,ID,Style,Secondary routes,Tempo / key,Mood arc,Vocal cue,Core palette,Template
Contemporary Folk & Acoustic,indie-folk-contemporary-folk_0001,Indie Folk / Contemporary Folk,—,171 BPM; Bb major,"The piece opens with a gentle, narrative intimacy that establishes a reflective and slightly melancholic tone.",Singer A (Female).,"An acoustic guitar with a bright, finger-picked pattern serves as the harmonic backbone, present from the Intro through to the Outro, providing a consistent rhythmic and melodic pulse.",templates/indie-folk-contemporary-folk_0001.txt
Contemporary Folk & Acoustic,indie-folk-dream-pop_0001,Indie Folk / Dream Pop,electronic-synth-ambient-pop,158 BPM; A minor,"The piece opens with a hushed, mysterious atmosphere that feels like a whispered secret, maintaining a sense of quiet tension through the verses.",Singer A (Female).,"A clean, finger-picked acoustic guitar provides the core harmonic and rhythmic foundation, present from the very beginning and continuing through to the end.",templates/indie-folk-dream-pop_0001.txt
Contemporary Folk & Acoustic,indie-folk-dream-pop_0002,Indie Folk / Dream Pop,electronic-synth-ambient-pop,176 BPM; Bb major,"The piece opens with a hushed, celestial introspection that remains gently restrained throughout the verses.",Singer A (Female).,"A finger-picked acoustic guitar provides the constant harmonic and rhythmic backbone, present from the very first second through to the final fade-out.",templates/indie-folk-dream-pop_0002.txt
Contemporary Folk & Acoustic,indie-folk-folk-pop_0001,Indie Folk / Folk-Pop,roots-traditional-global,100 BPM; C major,"The track opens with a breezy, optimistic tone established by rhythmic strumming and vocal hooks.",Singer A (Male).,"A bright, steel-string acoustic guitar provides the core harmonic and rhythmic foundation throughout the entire track, utilizing a driving strumming pattern that dictates the song's pulse.",templates/indie-folk-folk-pop_0001.txt
Contemporary Folk & Acoustic,indie-folk-singer-songwriter_0001,Indie Folk / Singer-Songwriter,general-pop-ballad,158 BPM; Bb minor,"The piece opens with a fragile, introspective mood, establishing a sense of vulnerability through sparse instrumentation.","A solo female vocalist delivers the performance with a soft, breathy, and clear timbre.","A finger-picked acoustic guitar serves as the harmonic and rhythmic backbone, present from the very first second to the final fade-out.",templates/indie-folk-singer-songwriter_0001.txt
Contemporary Folk & Acoustic,indie-folk-singer-songwriter_0002,Indie Folk / Singer-Songwriter,general-pop-ballad,65 BPM; G major,"The piece opens with a fragile, intimate melancholy that remains consistent through the initial verses.","The track features a solo female vocalist with a soft, breathy, and clear timbre.","A steel-string acoustic guitar serves as the harmonic backbone, utilizing a delicate finger-picking pattern that persists from the intro through the entire track, providing a steady rhythmic and melodic pulse.",templates/indie-folk-singer-songwriter_0002.txt
Contemporary Folk & Acoustic,indie-folk-singer-songwriter_0003,Indie Folk / Singer-Songwriter,general-pop-ballad,85 BPM; Eb major,"The piece opens with a solitary, introspective mood established by sparse instrumentation, evoking a sense of quiet storytelling.","A single male vocalist delivers the lyrics with a smooth, slightly breathy baritone timbre that feels both intimate and earnest.","An acoustic guitar with a finger-picked pattern serves as the harmonic backbone, present from the very beginning and continuing through to the end.",templates/indie-folk-singer-songwriter_0003.txt
Contemporary Folk & Acoustic,indie-folk-singer-songwriter_0004,Indie Folk / Singer-Songwriter,general-pop-ballad,102 BPM; B major,"The piece opens with a fragile, introspective stillness that gradually accumulates momentum.","A solo female vocalist delivers the performance with a clear, breathy, and intimate timbre.","An acoustic guitar, played with a delicate finger-picking pattern, serves as the harmonic backbone throughout the entire track, providing a steady rhythmic pulse.",templates/indie-folk-singer-songwriter_0004.tx
Country & Americana,americana-blues-rock_0001,Americana / Blues Rock,soul-blues-gospel,78 BPM; G minor,"The piece opens with a solitary, contemplative mood established by a lone acoustic instrument, evoking a sense of isolation.",Singer A (Male).,"An acoustic guitar with a resonant, slightly percussive strumming pattern serves as the harmonic backbone, present from the very beginning and continuing through to the end.",templates/americana-blues-rock_0001.txt
Country & Americana,americana-folk-ballad_0001,Americana / Folk Ballad,roots-traditional-global,158 BPM; F minor,"The piece opens with a somber, earthy introspection that remains grounded and restrained throughout the verses.",Singer A (Male).,"An acoustic guitar played with a finger-picking technique serves as the harmonic and rhythmic backbone, present from the very first second and continuing uninterrupted to the end.",templates/americana-folk-ballad_0001.txt
Country & Americana,americana-folk-country_0002,Americana / Folk Country,—,115 BPM; A major,"The piece opens with a solitary, introspective mood that establishes a sense of isolation.",Singer A (Male).,"An acoustic guitar plays a steady, finger-picked pattern that serves as the harmonic and rhythmic backbone from the very beginning to the end of the track.",templates/americana-folk-country_0002.txt
Country & Americana,americana-folk-pop_0001,Americana / Folk Pop,contemporary-folk-acoustic,111 BPM; E major,"The piece opens with a gentle, introspective atmosphere that feels intimate and raw.",Singer A (Male).,"An acoustic guitar playing a steady, finger-picked pattern serves as the harmonic backbone, present from the very beginning and continuing through to the end.",templates/americana-folk-pop_0001.txt
Country & Americana,americana-folk-rock_0001,Americana / Folk Rock,roots-traditional-global,103 BPM; A minor,"The piece opens with a somber, reflective mood established by sparse instrumentation, gradually building narrative tension through the verses.",Singer A (Male).,"A steel-string acoustic guitar provides the core harmonic and rhythmic foundation, utilizing a mix of strumming and finger-picking patterns that persist from the intro through the outro.",templates/americana-folk-rock_0001.txt
Country & Americana,americana-folk-rock_0002,Americana / Folk Rock,roots-traditional-global,79 BPM; E major,"The piece opens with a solitary, reflective mood that feels weathered and intimate.",Singer A (Male).,"An acoustic guitar serves as the harmonic backbone throughout the entire track, utilizing a steady strumming pattern in the choruses and a more delicate finger-picking approach in the verses.",templates/americana-folk-rock_0002.txt
Country & Americana,americana-folk-rock_0004,Americana / Folk Rock,roots-traditional-global,78 BPM; D minor,"The piece opens with a solitary, reflective mood established by sparse instrumentation, gradually building into a resilient and communal anthem during the choruses.",Singer A (Male).,"A steel-string acoustic guitar provides the core rhythmic and harmonic foundation throughout the entire track, utilizing a steady strumming pattern that drives the song forward.",templates/americana-folk-rock_0004.txt
Country & Americana,americana-folk-country_0001,Americana / Folk-Country,—,158 BPM; F major,"The piece opens with a contemplative and rustic atmosphere, establishing a storytelling mood that remains steady through the verses.",Singer A (Male).,"An acoustic guitar with a bright, finger-picked pattern serves as the harmonic backbone, present from the Intro through to the Outro.",templates/americana-folk-country_0001.txt
Country & Americana,americana-folk-rock_0003,Americana / Folk-Rock,roots-traditional-global,176 BPM; G major,"The piece opens with a contemplative and spacious atmosphere, establishing a tone of quiet longing.",Singer A (Male).,"An acoustic guitar provides the core rhythmic and harmonic foundation, utilizing a steady finger-picking pattern that persists from the Intro through the Outro, anchoring the song's folk identity.",templates/americana-folk-rock_0003.txt
Country & Americana,americana-roots-rock_0001,Americana / Roots Rock,pop-alternative-rock,85 BPM; D minor,"The piece opens with a solitary, contemplative mood that gradually accumulates weight and determination.",Singer A (Male).,"An acoustic guitar serves as the harmonic backbone throughout the entire track, alternating between delicate fingerpicking in the verses and robust, rhythmic strumming in the choruses to drive the momentum.",templates/americana-roots-rock_0001.txt
Country & Americana,bluegrass-folk-pop_0001,Bluegrass / Folk-Pop,roots-traditional-global,140 BPM; G major,"The track launches immediately with high-energy urgency and a frantic, storytelling atmosphere that persists through the verses.",Singer A (Male).,"A driving acoustic guitar provides the rhythmic strumming foundation throughout the entire track, while a bright, percussive banjo executes rapid roll patterns that define the genre's signature momentum from start to…",templates/bluegrass-folk-pop_0001.txt
Country & Americana,contemporary-country-folk-rock_0001,Contemporary Country / Folk Rock,roots-traditional-global,154 BPM; Bb major,"The piece opens with a serene, pastoral intimacy that gradually accumulates emotional weight and sonic density.",Singer A (Male).,"A steel-string acoustic guitar serves as the harmonic backbone, utilizing a steady strumming pattern that persists from the Intro through the Outro, providing rhythmic drive and chordal structure.",templates/contemporary-country-folk-rock_0001.txt
Country & Americana,country-americana_0001,Country / Americana,—,87 BPM; D major,"The track establishes a relaxed, storytelling atmosphere immediately with a steady groove and twangy instrumentation.",Singer A (Male).,"A bright, clean electric guitar with a slight overdrive and twangy tone carries the main melodic hooks and rhythmic comping, present from the Intro through the Outro.",templates/country-americana_0001.txt
Country & Americana,country-americana_0002,Country / Americana,—,78 BPM; G major,"The piece opens with a reflective and grounded atmosphere, establishing a sense of quiet storytelling in the verses.",Singer A (Male).,"A clean electric guitar with a slight twang serves as the primary melodic and harmonic driver, present from the Intro through the Outro, often playing arpeggiated figures and melodic fills.",templates/country-americana_0002.txt
Country & Americana,country-americana_0003,Country / Americana,—,79 BPM; G major,"The piece opens with a somber, reflective tone established by sparse instrumentation, maintaining a restrained melancholy through the verses.",Singer A (Male).,"An acoustic guitar provides the core rhythmic and harmonic foundation throughout the entire track, utilizing a steady strumming pattern that anchors the song's tempo.",templates/country-americana_0003.txt
